Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.5865,0.8189,0.5367,0.5064,0.7404,0.7099,0.7115,0.641,0.6282
Random Forest,0.0,1.0,0.6192,0.641,1.0,1.0,1.0,1.0,1.0
CART,0.0,1.0,0.378,0.359,1.0,1.0,1.0,1.0,1.0
C5.0,0.1635,0.9327,0.367,0.391,0.8894,0.9022,0.875,0.8654,0.867
C5.0-Boosting,0.0,1.0,0.5368,0.5705,1.0,1.0,1.0,1.0,1.0
CTree,0.8654,0.4503,0.3093,0.3013,0.4071,0.3317,0.2804,0.2676,0.2228
RPart,0.266,0.5353,0.3125,0.2372,0.4792,0.5,0.4888,0.4535,0.4359
kNN,0.4712,0.5128,0.4021,0.3846,0.4599,0.4439,0.3926,0.3878,0.3702
3NN+DTW,0.0833,0.8782,0.6025,0.6154,0.8558,0.859,0.8381,0.8494,0.8397
