Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.9448,0.9264,0.888,0.9268,0.8037,0.7791,0.7362,0.7117,0.6012
Random Forest,0.0,1.0,0.9938,1.0,1.0,1.0,1.0,1.0,1.0
CART,0.0,1.0,0.9284,0.9512,1.0,1.0,1.0,1.0,1.0
C5.0,0.3804,1.0,0.957,1.0,0.9264,0.9325,0.8896,0.8528,0.8712
C5.0-Boosting,0.0368,1.0,0.957,1.0,1.0,1.0,1.0,0.9816,1.0
CTree,1.1534,0.7546,0.5947,0.7561,0.6319,0.6135,0.5767,0.4908,0.4049
RPart,0.5767,0.7975,0.5642,0.5854,0.7362,0.7178,0.7423,0.638,0.6319
kNN,0.7975,0.7791,0.6438,0.6585,0.6871,0.6933,0.6135,0.6012,0.5337
3NN+DTW,0.0245,1.0,1.0,1.0,0.8773,0.8589,0.8405,0.8466,0.8773
