Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.6286,0.65,0.5964,0.6714,0.5321,0.5071,0.4571,0.4429,0.4071
Random Forest,0.0,1.0,0.8071,0.8143,1.0,1.0,1.0,1.0,1.0
CART,0.0,1.0,0.5929,0.6,1.0,1.0,1.0,1.0,1.0
C5.0,0.1429,0.9393,0.6107,0.7714,0.9071,0.9107,0.8643,0.8893,0.8821
C5.0-Boosting,0.0143,1.0,0.7393,0.8,0.9964,1.0,1.0,1.0,1.0
CTree,0.7071,0.6393,0.5607,0.5286,0.5179,0.4786,0.5036,0.4679,0.3464
RPart,0.4429,0.7821,0.5714,0.6571,0.7179,0.6536,0.6464,0.6536,0.6071
kNN,0.6857,0.7786,0.7214,0.7714,0.6893,0.6393,0.6143,0.5893,0.5429
3NN+DTW,0.1071,0.95,0.8143,0.8286,0.8786,0.8786,0.875,0.8607,0.8607
