Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.9811,0.9889,0.94,0.9733,0.8967,0.8506,0.7983,0.7567,0.6983
Random Forest,0.0033,1.0,0.9433,0.9556,1.0,1.0,0.9994,0.9994,0.9994
CART,0.0578,0.9989,0.7131,0.7733,0.9972,0.9894,0.9911,0.9672,0.9939
C5.0,0.2067,0.9633,0.74,0.7889,0.9094,0.8822,0.8783,0.8633,0.8672
C5.0-Boosting,0.0222,1.0,0.89,0.9156,0.9944,0.9956,0.9994,0.9978,0.9989
CTree,0.9389,0.8033,0.6644,0.7267,0.7039,0.6628,0.6094,0.5578,0.5217
RPart,0.5578,0.6644,0.5839,0.62,0.5539,0.5206,0.46,0.4594,0.445
kNN,0.7911,0.7694,0.7289,0.76,0.695,0.6628,0.6144,0.5783,0.5394
3NN+DTW,0.3833,0.9906,0.9733,0.9778,0.915,0.8833,0.8633,0.8539,0.8339
