Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.761,0.7448,0.7217,0.75,0.6659,0.6241,0.5684,0.5545,0.5104
Random Forest,0.0,1.0,0.761,0.7963,1.0,1.0,1.0,1.0,1.0
CART,0.0,1.0,0.7078,0.7315,1.0,1.0,1.0,1.0,1.0
C5.0,0.0232,0.9652,0.7077,0.787,0.9165,0.8933,0.9165,0.9002,0.9072
C5.0-Boosting,0.0186,1.0,0.7519,0.7778,0.9977,0.9954,1.0,1.0,1.0
CTree,0.7332,0.7912,0.7517,0.7778,0.6961,0.6613,0.6357,0.6009,0.5429
RPart,0.5615,0.8469,0.7402,0.7593,0.761,0.7239,0.7262,0.6984,0.6334
kNN,0.5847,0.761,0.7494,0.75,0.6891,0.6589,0.6265,0.5893,0.5777
3NN+DTW,0.1485,0.9002,0.7007,0.75,0.8585,0.8445,0.8515,0.8306,0.8283
