Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.6058,0.8814,0.5892,0.6154,0.8189,0.7804,0.758,0.7147,0.7003
Random Forest,0.0,1.0,0.647,0.6538,1.0,1.0,1.0,1.0,1.0
CART,0.0321,1.0,0.3576,0.391,1.0,1.0,1.0,0.9968,0.9936
C5.0,0.1122,0.9199,0.343,0.4103,0.899,0.8894,0.9006,0.8814,0.875
C5.0-Boosting,0.0,1.0,0.5401,0.5897,1.0,1.0,1.0,1.0,1.0
CTree,0.4936,0.4103,0.2646,0.2372,0.3734,0.2452,0.2965,0.242,0.2516
RPart,0.3782,0.5401,0.2726,0.2821,0.4984,0.4119,0.4984,0.3958,0.4119
kNN,0.4744,0.4647,0.3494,0.4359,0.4279,0.4183,0.3974,0.3702,0.3333
3NN+DTW,0.1827,0.9119,0.6603,0.7115,0.8894,0.8686,0.8702,0.8574,0.8494
