Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.1718,0.2699,0.2701,0.2683,0.2515,0.2454,0.2147,0.2209,0.2209
Random Forest,0.0,1.0,0.9431,0.9268,1.0,1.0,1.0,1.0,1.0
CART,0.0,1.0,0.8298,0.9268,1.0,1.0,1.0,1.0,1.0
C5.0,0.3926,0.9939,0.9447,0.9512,0.8834,0.8834,0.8712,0.8466,0.8037
C5.0-Boosting,0.0982,1.0,0.9203,0.9268,0.9816,0.9816,0.9755,0.9816,0.9571
CTree,1.3865,0.8037,0.6004,0.7561,0.6626,0.5706,0.5706,0.4908,0.3558
RPart,0.7607,0.7546,0.5759,0.6829,0.6994,0.6687,0.6994,0.6442,0.5215
kNN,0.3926,0.6687,0.5216,0.6585,0.5828,0.5644,0.5215,0.5153,0.5092
3NN+DTW,0.2454,0.9693,0.8464,0.9024,0.8896,0.8405,0.8773,0.8528,0.8221
