Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.2778,0.5347,0.5178,0.4444,0.5139,0.4931,0.5,0.4653,0.4583
Random Forest,0.0,1.0,0.8526,0.9167,1.0,1.0,1.0,1.0,1.0
CART,0.0,1.0,0.8622,0.8611,1.0,1.0,1.0,1.0,1.0
C5.0,0.1667,0.9514,0.8894,0.9444,0.9167,0.9375,0.8819,0.9236,0.8819
C5.0-Boosting,0.0,1.0,0.8961,0.9444,0.9931,1.0,1.0,1.0,0.9931
CTree,0.8194,0.8819,0.8401,0.7778,0.7847,0.7431,0.6944,0.7083,0.5972
RPart,0.3333,0.8889,0.8197,0.8056,0.7986,0.7986,0.7708,0.7847,0.7222
kNN,0.4444,0.6944,0.4515,0.5,0.6319,0.5972,0.5625,0.5,0.5694
3NN+DTW,0.1111,0.875,0.702,0.6389,0.7986,0.8125,0.7986,0.8125,0.7708
