Classifier,PV,ACC_TRAIN,ACC_CV,ACC_TEST,PV_1,PV_2,PV_3,PV_4,PV_5
RBF-SVM,0.3122,0.2735,0.2482,0.2265,0.2403,0.2348,0.2196,0.203,0.1782
Random Forest,0.0,1.0,0.5594,0.5359,1.0,1.0,1.0,1.0,1.0
CART,0.0193,1.0,0.4072,0.3867,1.0,0.9972,1.0,0.9986,0.9945
C5.0,0.2956,0.8591,0.4254,0.3978,0.8039,0.7666,0.7762,0.7431,0.7417
C5.0-Boosting,0.0221,0.9972,0.5221,0.4807,0.9765,0.9599,0.9765,0.9682,0.9669
CTree,0.5718,0.4544,0.3452,0.3315,0.3895,0.3591,0.2942,0.2804,0.2859
RPart,0.5249,0.3854,0.3259,0.2928,0.4047,0.3412,0.3412,0.3108,0.2887
kNN,0.2459,0.3315,0.2541,0.3149,0.2928,0.2845,0.2666,0.2528,0.2472
3NN+DTW,0.0801,0.9019,0.2679,0.2928,0.9006,0.9116,0.9144,0.9185,0.9171
